address,price,dong_may,cpu,ram,o_cung,man_hinh,card_man_hinh,kich_thuoc,khoi_luong,pin,he_dieu_hanh,do_phan_giai
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-thinkbook-14-g4-iap-21dh00b1vn-i7-1255u-xam--s221000540,,Lenovo,Intel Core i7-1255U,1 x 8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.3 x 21.8 x 1.79 cm,1.4,3 cell,No OS,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-thinkbook-15-g4-iap-21dj00cmvn-i5-1235u-xam--s221000541,,Lenovo,Intel Core i5-1235U,1 x 8GB Onboard,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.7 x 23.5 x 1.89 cm,1.7,3 cell,No OS,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-thinkpad-e15-gen-4-21e600cmva-i7-1255u-den--s221000542,,Lenovo,Intel Core i7-1255U,1 x 8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.5 x 24.0 x1.89 cm,1.7,3 cell,No OS,1920 x 1080
https://phongvu.vn/asus-vivobook-16x-m1603qa-mb123w--s221000565,,ASUS,AMD Ryzen 5 5600H,1 x 8GB Onboard,512GB SSD M.2 NVMe,16 inch,Onboard  AMD Radeon Graphics,35.84 x 24.77 x 1.99 cm,1.8,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-5-pro-16arh7-82sn00afvn-amd-ryzen-7-6800hs-xam--s221000465,,Lenovo,AMD Ryzen 7 6800HS,16GB Onboard,512GB SSD M.2 NVMe,16 inch,RTX 1650  4GB  GDDR6 / AMD Radeon 680M,35.6 x 25.1 x 1.7 cm,1.9,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-5-14aba7-82se007dvn-amd-ryzen-5-5625u-xam--s221000467,,Lenovo,AMD Ryzen 5 5625U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,32.2 x 21.2 x 1.7 Cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-tuf-dash-fx517zm-hn480w-i7-12650h-den--s221000228,,ASUS,Intel Core i7-12650H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,35.4 x 25.1 x 1.99 ~ 2.07 cm,2,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/dell-inspiron-16-5620-n6i7004w1--s220920771,,Dell,Intel Core i7-1255U,2 x 8GB,512GB SSD M.2 NVMe,16 inch,GeForce MX570  2GB  GDDR6 / Intel Iris Xe Graphics,35.678 x 25.19 x 1.567 - 1.83 cm,1.8,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-dell-vostro-13-5320-v3i7005w--s220920772,,Dell,Intel Core i7 1260P,16GB Onboard,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.668 x 21.350  x 1.565 cm,1.3,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/dell-inspiron-16-5620-n6i7110w1--s220920773,,Dell,Intel Core i7-1255U,1 x 8GB,512GB SSD M.2 NVMe,16 inch,Onboard  Intel Iris Xe Graphics,35.678 x 25.19 x 1.567 - 1.795 cm,1.9,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/dell-inspiron-14-5420-dgdcg1--s220920519,,Dell,Intel Core i5-1235U,2 x 8GB,512GB SSD M.2 NVMe,14 inch,GeForce MX570  2GB  GDDR6 / Intel Iris Xe Graphics,31.40 x 22.75 x 1.84 cm,1.5,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-dell-vostro-16-5620-v6i5001w1--s220920774,,Dell,Intel Core i5-1240P,1 x 8GB,256GB SSD M.2 NVMe,16 inch,Onboard  Intel Iris Xe Graphics,35.678 x 25.19 x 1.567 - 1.795 cm,1.9,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-dell-vostro-13-5320-m32dh1--s220920520,,Dell,Intel Core i5-1240P,8GB Onboard,256GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.67 x 21.35 x 1.56 cm,1.2,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-dell-xps-13-plus-9320-5cg56--s220920521,,Dell,Intel Core i7 1260P,16GB Onboard,512GB SSD M.2 NVMe,13.4 inch,Onboard  Intel Iris Xe Graphics,29.53 x 19.91 x 1.6 cm,1.3,3 cell,Windows 11 Home SL + Office Home & Student 2021,3456 x 2160
https://phongvu.vn/dell-inspiron-14-5420-i7-1255u--s220920522,,Dell,Intel Core i7-1255U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.40 x 22.75 x 1.84 cm,1.5,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-dell-vostro-5620-70296963--s220920063,,Dell,Intel Core i5-1240P,1 x 8GB,512GB SSD M.2 NVMe,16 inch,GeForce MX570  2GB  GDDR6 / Intel Iris Xe Graphics,35.7 x 25.2 x 1.8 cm,1.9,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/dell-inspiron-14-5420-70295791--s220920064,,Dell,Intel Core i7-1255U,2 x 8GB,1TB SSD M.2 NVMe,14 inch,GeForce MX570  2GB  GDDR5 / Intel Iris Xe Graphics,31.4 x 22.8 x 1.8 cm,1.5,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-dell-xps-15-9520-70295790--s220920066,,Dell,Intel Core i9-12900HK,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050Ti  4GB  GDDR6 / Intel Iris Xe Graphics,34.4 x 23.0 x 1.9 cm,2,6 cell,Windows 11 Home SL + Office Home & Student 2021,3456 x 2160
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-g15-5515-5515-70283446-amd-ryzen-7-5800h-xam--s220918772,,Dell,Ryzen 7 5800H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3060  6GB  GDDR6 / AMD Radeon Graphics,35.7 x 27.2 x 2.5 cm,2.8,6 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-3-15aba7-82rn0070vn--s220914445,,Lenovo,AMD Ryzen 5 5625U,1 x 8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  AMD Radeon Graphics,,1.6,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/dell-inspiron-15-3520-n3520-i3u082w11blu--s220914493,,Dell,Intel Core i3-1215U,1 x 8GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,23.556 x 35.85 x 1.89 cm,1.9,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/dell-inspiron-16-5620-n5620-i5p165w11slu--s220914496,,Dell,Intel Core i5-1240P,2 x 8GB,512GB SSD M.2 NVMe,16 inch,Onboard  Intel Iris Xe Graphics,25.19 x 35.678 x 1.795 cm,1.9,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/dell-inspiron-14-5420-n5420-i5u085w11slu--s220914495,,Dell,Intel Core i5-1235U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,22.75 x 31.4 x 1.837 cm,1.5,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-hp-15s-fq5145tu-76b24pa--s220911370,,HP,Intel Core i7-1255U,2 x 4GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel HD Graphics,35.85 x 24.2 x 1.79 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-legion-5-pro-16iah7h-82rf0043vn--s220909346,,Lenovo,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,35.9 x 26.2 x 2.0 cm,2.4,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/acer-swift-3-sf314-44-r2u3-nx-k0wsv-001--s220909327,,ACER,AMD Ryzen 5 5625U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,32.171 x 21.172 x 1.59 cm,1.2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/asus-zenbook-pro-14-duo-oled-ux8402ze-m3044w--s220909068,,ASUS,Intel Core i7-12700H,16GB Onboard,1TB SSD M.2 NVMe,14.5 inch,RTX 3050Ti  4GB  GDDR6 / Intel Iris Xe Graphics,32.35 x 22.47 x 1.79 ~ 1.96 cm,1.7,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/asus-zenbook-pro-14-duo-oled-ux8402ze-m3074w--s220909069,,ASUS,Intel Core i9-12900H,32GB Onboard,1TB SSD M.2 NVMe,14.5 inch,RTX 3050Ti  4GB  GDDR6 / Intel Iris Xe Graphics,32.35 x 22.47 x 1.79 ~ 1.96 cm,1.7,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/asus-vivobook-pro-15-oled-m6500qc-ma005w--s220909104,,ASUS,Ryzen 7 5800H,16GB Onboard,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / AMD Radeon Graphics,35.98 x 23.43 x 1.89 ~ 1.99 cm,1.8,3 cell,Windows 11 Home,2880 x 1620
https://phongvu.vn/laptop-lenovo-thinkpad-x1-carbon-gen-10--s220908928,,Lenovo,Intel Core i5-1240P,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.56 x 22.25 x 1.536 cm,1.1,57 Wh  Pin liền,Windows 11 Pro,2240 x 1400
https://phongvu.vn/laptop-lenovo-legion-5-15iah7-82rc008lvn--s220902854,,Lenovo,Intel Core i5-12500H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / Intel Iris Xe Graphics,35.9 x 26.2 x 2.0 cm,2.3,4 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-lenovo-legion-5-pro-16iah7h-82rf0044vn--s220902855,,Lenovo,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 3070Ti  8GB  GDDR6 / Intel Iris Xe Graphics,36.0 x 26.4 x 2.0 cm,2.5,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/asus-vivobook-x1502za-ej129w--s220902259,,ASUS,Intel Core i7 1260P,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.97 x 23.25 x 1.99 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/asus-vivobook-a1503za-l1352w--s220902260,,ASUS,Intel Core i7-12700H,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.68 x 22.76 x 1.99 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s900v3vn-i5-12500h-trang--s220806149,,Lenovo,Intel Core i5-12500H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / Intel Iris Xe Graphics,36.0 x 26.6 x 2.2 cm,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-legion-5-15iah7h-82rb0047vn--s220806150,,Lenovo,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,,2.4,4 cell,Windows 11 Home SL,2560 x 1440
https://phongvu.vn/msi-gaming-gf63-thin-11uc-667vn--s220806390,,MSI,Intel Core i7-11800H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / Intel UHD Graphics,35.9 x 25.4 x 2.17 Cm,1.8,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/asus-vivobook-x1402za-eb100w--s220802806,,ASUS,Intel Core i3-1220P,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.49 x 21.39 x 1.99 cm,1.5,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-dell-g15-5511-p105f006--s220802901,,Dell,Intel Core i5-11400H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / Intel UHD Graphics,35.7 x 27.2 x 2.5 cm,2.8,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/acer-nitro-5-an515-58-79uj-nh-qhysv-001--s220802885,,ACER,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,36.04 x 27.109 x 2.59 Cm,2.5,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-legion-5-15iah7h-82rb0048vn--s220802511,,Lenovo,Intel Core i5-12500H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,35.9 x 26.2 x 2.0 Cm,2.4,4 cell,Windows 11 Home,2560 x 1440
https://phongvu.vn/asus-zenbook-14-flip-oled-up5401za-kn101w--s220802100,,ASUS,Intel Core i7-12700H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.10 x 22.30 x 1.59 cm,1.4,3 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/laptop-hp-elitebook-x360-830-g8-634l9pa--s220802105,,HP,Intel Core i7-1165G7,16GB Onboard,1TB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.75 x 20.5 x 1.79 cm,1.3,3 cell,Windows 11 Pro,1920 x 1080
https://phongvu.vn/laptop-hp-elitebook-x360-1030-g8-634m2pa--s220802106,,HP,Intel Core i7-1165G7,16GB Onboard,1TB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.37 x 19.39 x 1.61 cm,1.2,4 cell,Windows 11 Pro,1920 x 1080
https://phongvu.vn/laptop-hp-elitebook-x360-1040-g8-634u1pa--s220802107,,HP,Intel Core i7-1165G7,16GB Onboard,1TB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.93 x 20.26 x 1.66 cm,1.3,4 cell,Windows 11 Pro,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-3-15iau7-82rk005kvn--s220801874,,Lenovo,Intel Core i3-1215U,8GB Onboard,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,35.92 x 23.65 x 1.99 cm,1.6,45 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-3-15iau7-82rk001gvn--s220801875,,Lenovo,Intel Core i3-1215U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,35.92 x 23.65 x 1.99 cm,1.6,45 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-3-15iau7-82rk001lvn--s220801876,,Lenovo,Intel Core i5-1235U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.92 x 23.65 x 1.99 cm,1.6,45 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-5-pro-14iap7-82sh002uvn--s220801879,,Lenovo,Intel Core i7 1260P,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.22 x 22.1 x 1.59 cm,1.4,56 Wh,Windows 11 Home,2880 x 1800
https://phongvu.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s9007uvn--s220801882,,Lenovo,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050Ti  4GB  GDDR6 / Intel Iris Xe Graphics,35.96 x 26.64 x 2.18 cm,2.2,60 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003lvn--s220801883,,Lenovo,AMD Ryzen 5 6600HS,16GB Onboard,512GB SSD M.2 NVMe,16 inch,GTX 1650  4GB  GDDR6 / AMD Radeon 660M,35.6 x 25.1 x 1.69 cm,1.9,75 Wh,Windows 11 Home,2560 x 1600
https://phongvu.vn/lenovo-ideapad-5-pro-16arh7-82sn003mvn--s220801884,,Lenovo,AMD Ryzen 5 6600HS,16GB Onboard,512GB SSD M.2 NVMe,16 inch,GTX 1650  4GB  GDDR6 / AMD Radeon 660M,35.6 x 25.1 x 1.69 cm,1.9,75 Wh,Windows 11 Home,2560 x 1600
https://phongvu.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003jvn--s220801885,,Lenovo,AMD Ryzen 5 6600HS,16GB Onboard,512GB SSD M.2 NVMe,16 inch,RTX 3050  4GB  GDDR6 / AMD Radeon 660M,35.6 x 25.1 x 1.69 cm,1.9,75 Wh,Windows 11 Home,2560 x 1600
https://phongvu.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb0078vn--s220801887,,Lenovo,AMD Ryzen 5 6600H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / AMD Radeon 660M,35.96 x 26.64 x 2.18 Cm,2.3,60 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb007jvn--s220801888,,Lenovo,AMD Ryzen 5 6600H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / AMD Radeon 660M,35.96 x 26.64 x 2.18 Cm,2.3,60 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-legion-5-15arh7-82re0035vn--s220801892,,Lenovo,AMD Ryzen 7 6800H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / AMD Radeon 680M,35.88 x 26.235 x 1.999 cm,2.3,80 Wh  Pin liền,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb007hvn--s220801890,,Lenovo,AMD Ryzen 7 6800H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / AMD Radeon 680M,35.96 x 26.64 x 2.18 Cm,2.3,60 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/asus-vivobook-a1403za-ly072w--s220801577,,ASUS,Intel Core i3-1220P,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,31.71 x 22.20 x 1.99 ~ 1.99 cm,1.6,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/asus-vivobook-a1503za-l1151w--s220801578,,ASUS,Intel Core i3-1220P,8GB Onboard,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,35.68 x 22.76 x 1.99 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/asus-vivobook-x515ea-bq3015w--s220801588,,ASUS,Intel Core i7-1165G7,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.00 x 23.50 x 1.99 cm,1.8,2 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/asus-vivobook-m6500qc-ma002w--s220801572,,ASUS,AMD Ryzen 5 5600H ( 3.3 - 4.2 GHz / 16MB / 6 nhân 12 luồng ),16GB Onboard  DDR4,,,RTX 3050  4GB  GDDR6 / AMD Radeon Graphics,,,,
https://phongvu.vn/laptop-hp-elitebook-630-g9-6m142pa--s220800851,,HP,Intel Core i5-1235U,1 x 8GB,256GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.69 x 20.84 x 1.59 cm,1.3,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-hp-elitebook-630-g9-6m143pa--s220800852,,HP,Intel Core i5-1235U,1 x 8GB,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.69 x 20.84 x 1.59 cm,1.3,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-hp-elitebook-630-g9-6m145pa--s220800853,,HP,Intel Core i7-1255U,1 x 8GB,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.69 x 20.84 x 1.59 cm,1.3,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-hp-240-g9-6l1y5pa--s220800858,,HP,Intel Core i7-1255U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.4 x 22.59 x 1.99 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-hp-240-g9-6l1y1pa--s220800860,,HP,Intel Core i5-1235U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.4 x 22.59 x 1.99 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-gigabyte-u4-ud-50vn823so--s220800175,,GIGABYTE,Intel Core i5-1155G7,2 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.2 x 21.68 x 1.49 ~ 1.72 Cm,1,36 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/dell-inspiron-7420-ins14-1yt85--s220707588,,Dell,Intel Core i7-1255U,2 x 8GB,512GB SSD M.2 NVMe,14 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,31.4 x 22.75 x 1.79 cm,1.6,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-lg-gram-14zd90q-g-ax56a5--s220707617,,LG,Intel Core i5-1240P,16GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.2 x 21.39 x 1.68 cm,1,72 Wh  Pin liền,Free DOS,1920 x 1200
https://phongvu.vn/hp-15s-fq2660tu-6k793pa--s220706777,,HP,Intel Core i3-1115G4,1 x 4GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,35.85 x 24.2 x 1.79 cm,1.7,3 cell,Windows 11 Home,1366 x 768
https://phongvu.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s90088vn--s220700825,,Lenovo,Intel Core i5-12500H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050Ti  4GB  GDDR6 / Intel Iris Xe Graphics,35.96 x 26.64 x 2.18 cm,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s90087vn--s220700826,,Lenovo,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050Ti  4GB  GDDR6 / Intel Iris Xe Graphics,35.96 x 26.64 x 2.18 cm,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-hp-probook-440-g9-6m0x2pa--s220700502,,HP,Intel Core i5-1235U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,3219 x 2139 x 199 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/asus-zenbook-ux3402z-km219w--s220700611,,ASUS,Intel Core i5-1240P,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.36 x 22.06 x 1.69cm,1.4,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/asus-zenbook-ux3402z-km221w--s220700612,,ASUS,Intel Core i7 1260P,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.36 x 22.06 x 1.69 cm,1.3,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/dell-inspiron-5620-5620-n6i5003w1--s220700456,,Dell,Intel Core i5-1240P,2 x 8GB,512GB SSD M.2 NVMe,16 inch,GeForce MX570  2GB  GDDR6 / Intel Iris Xe Graphics,35.67 x 25.19 x 1.795 cm,1.9,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-dell-inspiron-5620-5620-n6i7000w1-i7-1260p--s220700457,,Dell,Intel Core i7 1260P,2 x 8GB,512GB SSD M.2 NVMe,16 inch,NVIDIA GeForce MX570  2GB  GDDR6 / Intel Iris Xe Graphics,35.67 x 25.19 x 1.795 cm,2,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/laptop-dell-inspiron-3425-v4r35425u100w1--s220700459,,Dell,AMD Ryzen 3 5425U,1 x 4GB,256GB SSD,14 inch,Onboard  AMD Radeon Graphics,32.127 x 22.026 x 1.948 cm,1.5,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/asus-tuf-gaming-fx517ze-hn045w--s220700465,,ASUS,Intel Core i5-12450H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050Ti  4GB  GDDR6 / Intel UHD Graphics,35.4 x 25.1 x 1.99 ~ 2.07 cm,2,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-hp-pavilion-15-eg2058tu-6k788pa--s220610041,,HP,Intel Core i5-1240P,2 x 4GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.02 x 23.4 x 1.79 cm,1.7,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-hp-pavilion-15-eg2059tu-6k789pa-i5-1240p-bac--s220610032,,HP,Intel Core i5-1240P,2 x 4GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.02 x 23.4 x 1.79 cm,1.7,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-hp-pavilion-15-eg2034tx-6k780pa--s220610034,,HP,Intel Core i7-1255U,2 x 4GB,512GB SSD M.2 NVMe,15.6 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,36.02 x 23.4 x 1.79 cm,1.7,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-hp-pavilion-15-eg2036tx-6k782pa--s220610037,,,,,,,,,,,
https://phongvu.vn/laptop-hp-15s-fq5081tu-6k7a1pa--s220609875,,HP,Intel Core i5-1235U,2 x 4GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,3585 x 242 x 179 cm,1.7,3 cell,Windows 11 Home,1366 x 768
https://phongvu.vn/laptop-hp-pavilion-15-eg2066tu-6k7e2pa--s220610043,,HP,Intel Core i7 1260P,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.02 x 23.4 x 1.79 cm,1.7,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/hp-pavilion-14-dv2051tu-6k7g8pa--s220609878,,HP,Intel Core i3-1215U,1 x 4GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.5 x 21.66 x 1.7 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
